Date,Open,High,Low,Close,Volume
2022-01-01 15:30:00,1836.92,1843.28,1836.12,1836.12,0.2769
2022-01-01 16:00:00,1836.12,1836.12,1820.0,1834.5,11.71703967
2022-01-01 16:30:00,1834.5,1834.58,1829.54,1834.58,0.37405795
2022-01-01 17:00:00,1834.58,1835.41,1828.66,1834.49,1.5680853
2022-01-01 17:30:00,1834.49,1835.42,1829.98,1832.67,1.17680128
2022-01-01 18:00:00,1835.42,1839.0,1835.41,1839.0,2.8136
2022-01-01 18:30:00,1837.01,1842.71,1835.8,1842.64,2.01047609
2022-01-01 19:00:00,1842.71,1843.68,1835.0,1835.0,0.68123705
2022-01-01 19:30:00,1841.34,1843.45,1838.21,1843.45,0.27728522
2022-01-01 20:00:00,1843.42,1843.42,1835.9,1843.28,0.02113709
2022-01-01 20:30:00,1835.95,1843.5,1835.95,1837.75,0.0604
2022-01-01 21:00:00,1837.77,1841.42,1835.1,1841.42,0.10613762
2022-01-01 21:30:00,1839.73,1839.73,1834.66,1834.66,0.3229
2022-01-01 22:00:00,1834.59,1846.11,1834.59,1838.12,0.83582337
2022-01-01 22:30:00,1838.12,1846.15,1837.75,1842.79,0.2223
2022-01-01 23:00:00,1842.61,1846.15,1838.42,1839.6,0.28993729
2022-01-01 23:30:00,1839.0,1843.5,1838.42,1843.5,0.1231
2022-01-02 00:00:00,1843.5,1843.5,1838.0,1838.0,0.05163707
2022-01-02 00:30:00,1843.5,1845.13,1838.0,1843.49,0.0843
2022-01-02 01:00:00,1843.39,1843.39,1837.75,1842.81,0.00843721
2022-01-02 01:30:00,1842.81,1843.04,1837.0,1843.04,0.0835
2022-01-02 02:00:00,1837.0,1843.5,1837.0,1837.75,0.11243895
2022-01-02 02:30:00,1842.06,1842.12,1836.79,1836.79,0.1638
2022-01-02 03:00:00,1843.17,1843.17,1843.16,1843.16,0.00063711
2022-01-02 03:30:00,1836.81,1836.81,1836.81,1836.81,0.0052
2022-01-02 04:00:00,1843.16,1843.16,1841.7,1841.99,0.08923021
2022-01-02 04:30:00,1836.8,1841.29,1834.15,1834.15,0.6545
2022-01-02 05:00:00,1834.14,1839.0,1834.14,1839.0,0.01223833
2022-01-02 05:30:00,1839.0,1839.0,1834.14,1834.14,0.13961886
2022-01-02 06:00:00,1839.0,1839.0,1834.17,1839.0,0.01753833
2022-01-02 06:30:00,1839.0,1841.17,1834.51,1834.51,0.0427
2022-01-02 07:00:00,1838.65,1838.65,1831.26,1837.7,0.55813871
2022-01-02 07:30:00,1837.24,1839.0,1831.51,1838.99,0.73644546
2022-01-02 08:00:00,1833.76,1838.99,1832.28,1832.28,1.97113833
2022-01-02 08:30:00,1832.21,1834.5,1828.86,1830.68,2.3029
2022-01-02 09:00:00,1830.69,1836.79,1830.63,1831.03,2.58853898
2022-01-02 09:30:00,1836.77,1836.77,1830.65,1836.68,1.5152
2022-01-02 10:00:00,1830.7,1836.69,1830.67,1830.67,0.30323901
2022-01-02 10:30:00,1830.67,1836.72,1830.67,1836.72,0.18633492
2022-01-02 11:00:00,1836.72,1836.77,1830.67,1836.76,0.44551674
2022-01-02 11:30:00,1831.05,1831.42,1830.68,1830.68,0.6551
2022-01-02 12:00:00,1830.68,1836.69,1830.68,1836.66,0.02983901
2022-01-02 12:30:00,1830.69,1836.52,1830.69,1831.98,0.1101
2022-01-02 13:00:00,1836.62,1836.76,1830.68,1830.68,0.806139
2022-01-02 13:30:00,1836.74,1836.74,1830.67,1830.67,0.03588254
2022-01-02 14:00:00,1836.49,1836.49,1836.49,1836.49,0.00053907
2022-01-02 14:30:00,1830.69,1836.78,1830.69,1830.92,0.4013
2022-01-02 15:00:00,1836.78,1836.78,1831.57,1831.57,0.8668395
2022-01-02 15:30:00,1830.83,1835.0,1830.83,1835.0,0.04168447
2022-01-02 16:00:00,1832.43,1836.77,1832.43,1832.8,0.29659948
2022-01-02 16:30:00,1832.85,1838.47,1832.19,1832.19,0.476
2022-01-02 17:00:00,1838.45,1838.48,1833.81,1838.43,0.11028408
2022-01-02 17:30:00,1834.39,1838.45,1833.81,1837.85,0.302
2022-01-02 18:00:00,1837.83,1837.85,1830.66,1830.66,1.12667785
2022-01-02 18:30:00,1830.34,1837.7,1830.34,1830.39,0.02323169
2022-01-02 19:00:00,1837.42,1838.48,1830.01,1835.78,0.47653928
2022-01-02 19:30:00,1830.02,1835.78,1830.02,1835.78,0.0219
2022-01-02 20:00:00,1835.83,1837.7,1835.83,1837.7,0.00333876
2022-01-02 20:30:00,1831.72,1838.41,1831.72,1832.46,0.11685729
2022-01-02 21:00:00,1832.23,1837.72,1832.21,1837.7,0.05313871
2022-01-02 21:30:00,1832.21,1832.21,1832.21,1832.21,0.0001
2022-01-02 22:00:00,1838.36,1838.42,1838.24,1838.24,0.01608246
2022-01-02 22:30:00,1832.26,1838.41,1832.26,1834.77,0.2372
2022-01-02 23:00:00,1833.1,1838.42,1832.63,1838.42,0.0417385
2022-01-02 23:30:00,1832.31,1838.42,1832.31,1832.34,0.0066
2022-01-03 00:00:00,1838.34,1838.34,1837.84,1837.84,0.08254695
2022-01-03 00:30:00,1837.17,1837.17,1832.19,1832.2,1.8582
2022-01-03 01:00:00,1832.19,1838.41,1832.19,1832.63,0.0069385
2022-01-03 01:30:00,1832.63,1832.63,1832.19,1832.19,0.0019
2022-01-03 02:00:00,1836.96,1845.66,1834.14,1839.0,6.47560956
2022-01-03 02:30:00,1837.0,1840.29,1835.0,1840.29,2.60860934
2022-01-03 03:00:00,1835.01,1838.26,1834.14,1834.14,0.19393855
2022-01-03 03:30:00,1834.14,1834.14,1832.92,1832.92,0.1076
2022-01-03 04:00:00,1832.92,1836.26,1832.92,1832.92,0.00263919
2022-01-03 04:30:00,1832.92,1836.19,1832.92,1836.19,0.0107
2022-01-03 05:00:00,1832.92,1832.92,1814.59,1828.59,11.34044144
2022-01-03 05:30:00,1828.59,1830.46,1825.56,1826.22,0.3263
2022-01-03 06:00:00,1830.46,1831.09,1825.5,1830.0,0.08976775
2022-01-03 06:30:00,1826.13,1830.0,1825.58,1830.0,0.113
2022-01-03 07:00:00,1824.83,1831.11,1824.83,1831.11,0.7088729
2022-01-03 07:30:00,1830.93,1831.25,1830.01,1831.25,0.3141
2022-01-03 08:00:00,1830.01,1834.13,1830.01,1834.13,0.35756333
2022-01-03 08:30:00,1830.01,1834.14,1830.0,1834.14,6.28071009
2022-01-03 09:00:00,1833.34,1835.42,1830.0,1835.35,2.06597201
2022-01-03 09:30:00,1835.25,1836.79,1830.0,1835.35,1.44868877
2022-01-03 10:00:00,1830.42,1837.04,1830.42,1837.01,0.31496081
2022-01-03 10:30:00,1830.36,1837.34,1830.34,1830.58,0.14413949
2022-01-03 11:00:00,1837.32,1837.44,1830.55,1830.74,0.02943879
2022-01-03 11:30:00,1836.31,1836.35,1830.09,1830.09,0.013
2022-01-03 12:00:00,1830.01,1835.84,1830.01,1831.01,0.2050397
2022-01-03 12:30:00,1831.0,1836.35,1830.34,1836.0,3.45441261
2022-01-03 13:00:00,1830.34,1833.34,1820.36,1825.49,2.99764148
2022-01-03 13:30:00,1823.3,1835.42,1815.84,1816.64,5.54361749
2022-01-03 14:00:00,1816.5,1821.0,1815.94,1815.94,0.15458391
2022-01-03 14:30:00,1815.94,1815.94,1805.0,1813.94,14.75891718
2022-01-03 15:00:00,1808.57,1814.01,1808.57,1814.01,0.23046148
2022-01-03 15:30:00,1814.01,1819.21,1809.34,1809.34,1.42712783
2022-01-03 16:00:00,1814.86,1814.86,1806.42,1806.42,1.34091203
2022-01-03 16:30:00,1806.42,1811.07,1806.04,1811.03,0.1139
2022-01-03 17:00:00,1806.05,1811.99,1806.05,1811.99,0.02916117
2022-01-03 17:30:00,1811.95,1811.95,1807.72,1810.81,0.0144
2022-01-03 18:00:00,1806.48,1811.98,1806.04,1811.73,0.1154006
2022-01-03 18:30:00,1806.48,1812.28,1805.0,1807.5,2.0668
2022-01-03 19:00:00,1807.47,1812.28,1804.66,1812.28,1.00929629
2022-01-03 19:30:00,1809.12,1809.12,1806.48,1806.48,0.1341
2022-01-03 20:00:00,1805.55,1810.97,1803.83,1803.83,1.87113068
2022-01-03 20:30:00,1803.83,1810.05,1803.83,1810.0,0.38307486
2022-01-03 21:00:00,1806.1,1811.52,1806.1,1811.52,0.11321623
2022-01-03 21:30:00,1810.98,1812.0,1810.97,1812.0,0.31654928
2022-01-03 22:00:00,1806.48,1816.5,1806.48,1811.28,1.07160967
2022-01-03 22:30:00,1812.28,1815.54,1808.3,1809.54,0.63987139
2022-01-03 23:00:00,1815.57,1815.57,1810.02,1815.57,0.00124528
2022-01-03 23:30:00,1809.33,1816.29,1809.33,1810.15,0.36774871
2022-01-04 00:00:00,1810.15,1815.29,1810.15,1814.28,0.01714553
2022-01-04 00:30:00,1810.65,1815.28,1810.6,1810.61,0.0331
2022-01-04 01:00:00,1810.61,1816.5,1810.6,1816.5,0.30599122
2022-01-04 01:30:00,1810.61,1810.61,1808.3,1808.3,0.4165
2022-01-04 02:00:00,1808.28,1813.73,1808.28,1813.73,0.02399706
2022-01-04 02:30:00,1808.39,1813.73,1806.2,1806.2,0.96685134
2022-01-04 03:00:00,1806.0,1811.9,1806.0,1811.9,0.00114638
2022-01-04 03:30:00,1806.76,1812.0,1806.76,1812.0,0.0677
2022-01-04 04:00:00,1813.73,1816.0,1807.53,1815.92,0.57799892
2022-01-04 04:30:00,1810.14,1816.0,1810.13,1815.57,0.01555414
2022-01-04 05:00:00,1808.33,1815.57,1808.33,1815.57,0.00084528
2022-01-04 05:30:00,1808.34,1821.0,1808.34,1812.61,1.24840983
2022-01-04 06:00:00,1819.23,1819.23,1812.6,1819.2,0.02744031
2022-01-04 06:30:00,1812.6,1822.34,1812.6,1812.6,2.13377245
2022-01-04 07:00:00,1812.51,1817.26,1812.0,1817.26,0.21954477
2022-01-04 07:30:00,1817.29,1817.29,1812.0,1812.0,0.025
2022-01-04 08:00:00,1818.25,1818.3,1810.01,1815.56,2.0636
2022-01-04 08:30:00,1810.01,1815.56,1805.99,1815.0,3.49482647
2022-01-04 09:00:00,1809.03,1814.97,1805.71,1805.71,0.71024546
2022-01-04 09:30:00,1811.88,1811.9,1805.67,1811.9,0.47139776
2022-01-04 10:00:00,1811.9,1811.91,1804.35,1811.91,0.66240037
2022-01-04 10:30:00,1811.91,1812.5,1808.7,1812.49,0.39613417
2022-01-04 11:00:00,1812.49,1812.5,1807.53,1812.24,0.0232462
2022-01-04 11:30:00,1812.49,1812.5,1804.35,1810.09,0.22770487
2022-01-04 12:00:00,1811.9,1811.9,1811.88,1811.88,0.01178452
2022-01-04 12:30:00,1811.89,1811.91,1804.69,1804.69,0.01873694
2022-01-04 13:00:00,1804.68,1811.14,1801.0,1811.14,20.64424804
2022-01-04 13:30:00,1804.7,1811.14,1793.76,1809.34,12.6347
2022-01-04 14:00:00,1809.62,1812.48,1803.82,1811.52,20.53576306
2022-01-04 14:30:00,1811.52,1813.0,1806.47,1813.0,10.35179513
2022-01-04 15:00:00,1813.0,1816.64,1805.24,1816.64,15.04574545
2022-01-04 15:30:00,1816.64,1818.96,1809.34,1816.5,15.2464
2022-01-04 16:00:00,1817.41,1817.48,1812.01,1812.01,0.04104471
2022-01-04 16:30:00,1812.01,1820.0,1805.23,1815.35,3.2539
2022-01-04 17:00:00,1809.41,1816.64,1809.38,1816.64,0.7455
2022-01-04 17:30:00,1816.76,1817.37,1814.09,1817.37,0.2121
2022-01-04 18:00:00,1817.39,1817.39,1810.76,1812.4,1.55073677
2022-01-04 18:30:00,1812.51,1816.5,1810.13,1812.69,0.46190796
2022-01-04 19:00:00,1816.4,1819.21,1812.0,1815.18,0.87719919
2022-01-04 19:30:00,1815.31,1819.21,1812.72,1815.0,0.115
2022-01-04 20:00:00,1817.85,1817.86,1814.2,1817.86,0.1014
2022-01-04 20:30:00,1817.86,1818.1,1815.04,1818.09,0.4485
2022-01-04 21:00:00,1818.09,1819.0,1815.37,1818.4,1.07889234
2022-01-04 21:30:00,1815.02,1818.2,1815.0,1818.2,0.86976534
2022-01-04 22:00:00,1817.65,1818.19,1814.35,1818.08,0.32348918
2022-01-04 22:30:00,1814.68,1824.35,1814.68,1817.45,4.94953686
2022-01-04 23:00:00,1817.45,1820.72,1815.94,1815.94,0.36204374
2022-01-04 23:30:00,1815.94,1820.66,1815.45,1815.84,1.32237146
2022-01-05 00:00:00,1815.99,1821.0,1815.98,1821.0,0.03314365
2022-01-05 00:30:00,1815.93,1821.07,1815.93,1821.07,0.35495635
2022-01-05 01:00:00,1821.07,1821.07,1817.57,1821.07,0.00874363
2022-01-05 01:30:00,1816.66,1821.06,1816.66,1817.08,0.0666
2022-01-05 02:00:00,1817.03,1821.07,1817.03,1821.07,0.19478377
2022-01-05 02:30:00,1816.92,1821.07,1816.91,1821.07,0.0322858
2022-01-05 03:00:00,1821.07,1821.08,1817.72,1821.08,0.15564363
2022-01-05 03:30:00,1821.08,1821.08,1817.21,1817.21,0.0846
2022-01-05 04:00:00,1821.04,1821.04,1821.04,1821.04,0.00054364
2022-01-05 04:30:00,1821.06,1821.07,1816.91,1816.91,1.19917101
2022-01-05 05:00:00,1819.26,1821.01,1816.91,1821.01,0.02434366
2022-01-05 05:30:00,1817.06,1824.32,1817.06,1824.0,40.57578403
2022-01-05 06:00:00,1824.0,1824.0,1816.94,1817.01,1.35208107
2022-01-05 06:30:00,1817.1,1822.92,1817.1,1822.92,6.00948021
2022-01-05 07:00:00,1817.47,1818.93,1817.47,1818.93,0.00884427
2022-01-05 07:30:00,1818.93,1822.91,1817.01,1817.01,0.0985
2022-01-05 08:00:00,1817.12,1822.91,1817.12,1817.38,0.00274309
2022-01-05 08:30:00,1822.91,1823.96,1818.24,1823.96,0.042
2022-01-05 09:00:00,1823.96,1831.88,1817.82,1825.51,5.91579885
2022-01-05 09:30:00,1826.32,1826.32,1824.81,1824.81,0.155011
2022-01-05 10:00:00,1823.71,1826.32,1823.71,1823.71,0.38927437
2022-01-05 10:30:00,1823.71,1829.47,1823.71,1829.47,0.01736059
2022-01-05 11:00:00,1829.92,1829.92,1823.04,1823.04,0.41974208
2022-01-05 11:30:00,1823.04,1828.32,1821.02,1821.14,0.30754817
2022-01-05 12:00:00,1821.15,1826.6,1821.01,1826.6,0.37984199
2022-01-05 12:30:00,1821.02,1821.02,1821.0,1821.0,0.2215
2022-01-05 13:00:00,1821.02,1828.9,1820.56,1822.98,0.68860399
2022-01-05 13:30:00,1828.89,1833.34,1823.22,1830.0,1.23428946
2022-01-05 14:00:00,1830.0,1830.02,1829.99,1830.0,0.3283
2022-01-05 14:30:00,1830.0,1836.79,1830.0,1836.78,11.90933883
2022-01-05 15:00:00,1830.45,1836.79,1830.34,1836.77,0.08466344
2022-01-05 15:30:00,1830.34,1834.32,1827.5,1832.34,1.06183426
2022-01-05 16:00:00,1833.99,1835.0,1826.09,1832.15,0.44345574
2022-01-05 16:30:00,1826.08,1832.15,1825.7,1832.15,0.04564034
2022-01-05 17:00:00,1832.15,1832.15,1825.79,1832.15,0.01919295
2022-01-05 17:30:00,1825.86,1828.0,1825.75,1828.0,0.3448
2022-01-05 18:00:00,1828.01,1828.01,1824.36,1827.99,8.13686595
2022-01-05 18:30:00,1824.52,1828.0,1824.36,1825.01,0.95176498
2022-01-05 19:00:00,1825.02,1826.5,1817.45,1822.92,30.1721
2022-01-05 19:30:00,1817.71,1828.0,1814.11,1820.98,3.72501055
2022-01-05 20:00:00,1814.09,1823.11,1813.28,1813.3,2.74603899
2022-01-05 20:30:00,1813.3,1822.0,1813.28,1815.62,0.97886852
2022-01-05 21:00:00,1816.52,1823.45,1813.81,1823.0,23.42770051
2022-01-05 21:30:00,1817.47,1823.04,1813.93,1818.38,2.1520539
2022-01-05 22:00:00,1818.38,1828.0,1815.0,1817.59,3.34028563
2022-01-05 22:30:00,1817.59,1828.0,1815.0,1821.0,9.55326406
2022-01-05 23:00:00,1820.29,1821.0,1813.76,1821.0,2.43314386
2022-01-05 23:30:00,1820.99,1821.0,1814.65,1814.65,0.33581501
2022-01-06 00:00:00,1814.64,1820.13,1814.64,1814.65,0.1661
2022-01-06 00:30:00,1814.67,1821.02,1814.66,1820.86,0.17754369
2022-01-06 01:00:00,1816.5,1821.08,1816.5,1816.5,0.0248
2022-01-06 01:30:00,1816.5,1823.97,1814.65,1816.95,7.4982
2022-01-06 02:00:00,1822.92,1823.58,1814.68,1816.5,0.7632415
2022-01-06 02:30:00,1816.5,1822.01,1816.5,1821.08,0.04318295
2022-01-06 03:00:00,1821.08,1835.42,1821.08,1823.13,16.62710094
2022-01-06 03:30:00,1823.13,1823.14,1820.0,1820.0,1.30415292
2022-01-06 04:00:00,1819.84,1821.05,1814.65,1820.28,1.8832
2022-01-06 04:30:00,1820.28,1820.29,1816.5,1819.3,0.84275144
2022-01-06 05:00:00,1816.51,1821.31,1814.65,1821.31,2.1806
2022-01-06 05:30:00,1816.5,1820.29,1815.66,1820.29,0.1218
2022-01-06 06:00:00,1815.62,1820.96,1815.12,1820.96,0.01744366
2022-01-06 06:30:00,1815.0,1820.94,1814.34,1814.34,0.13278849
2022-01-06 07:00:00,1820.1,1821.08,1816.5,1816.5,0.3396
2022-01-06 07:30:00,1816.51,1816.51,1814.2,1814.2,0.2766
2022-01-06 08:00:00,1814.23,1814.23,1811.96,1811.96,1.3747
2022-01-06 08:30:00,1811.91,1811.92,1810.0,1811.28,0.92224657
2022-01-06 09:00:00,1809.67,1813.11,1808.79,1809.27,6.5693
2022-01-06 09:30:00,1809.27,1814.78,1806.56,1806.56,3.3696
2022-01-06 10:00:00,1806.6,1810.25,1806.48,1810.25,0.01454688
2022-01-06 10:30:00,1811.27,1814.3,1806.77,1814.3,1.27850625
2022-01-06 11:00:00,1814.21,1814.21,1809.0,1809.0,0.035498
2022-01-06 11:30:00,1809.0,1809.0,1800.01,1807.36,5.8617
2022-01-06 12:00:00,1807.36,1807.36,1802.14,1803.84,1.36152793
2022-01-06 12:30:00,1803.87,1807.39,1801.48,1807.34,0.0139
2022-01-06 13:00:00,1806.26,1807.27,1800.01,1800.01,3.19455679
2022-01-06 13:30:00,1800.01,1800.04,1800.01,1800.04,0.001
2022-01-06 14:00:00,1800.01,1805.58,1798.76,1798.76,2.6929329
2022-01-06 14:30:00,1798.76,1805.26,1798.5,1805.25,0.58293389
2022-01-06 15:00:00,1799.2,1799.2,1798.36,1798.36,0.375
2022-01-06 15:30:00,1802.24,1802.24,1787.78,1793.71,18.1724
2022-01-06 16:00:00,1793.7,1798.32,1793.7,1798.32,0.66452192
2022-01-06 16:30:00,1791.98,1800.0,1791.98,1800.0,1.29263215
2022-01-06 17:00:00,1798.24,1802.21,1792.28,1802.21,1.72423673
2022-01-06 17:30:00,1796.56,1802.21,1796.55,1802.21,0.5649
2022-01-06 18:00:00,1801.25,1801.25,1793.72,1798.9,0.36984961
2022-01-06 18:30:00,1799.24,1801.57,1791.64,1791.64,3.19715484
2022-01-06 19:00:00,1797.34,1799.98,1791.67,1794.06,0.476
2022-01-06 19:30:00,1798.43,1799.89,1788.71,1788.71,3.2344
2022-01-06 20:00:00,1794.0,1794.0,1788.47,1790.75,1.4729
2022-01-06 20:30:00,1794.0,1800.0,1790.75,1792.29,1.59692504
2022-01-06 21:00:00,1792.29,1798.49,1792.29,1798.31,0.14615465
2022-01-06 21:30:00,1792.3,1798.31,1787.5,1796.14,15.41958478
2022-01-06 22:00:00,1790.14,1796.33,1788.0,1790.26,11.96180129
2022-01-06 22:30:00,1795.96,1796.32,1790.77,1796.32,0.01956136
2022-01-06 23:00:00,1796.33,1797.32,1795.93,1795.93,0.23815112
2022-01-06 23:30:00,1796.98,1797.34,1791.13,1794.0,0.10006378
2022-01-07 00:00:00,1794.66,1797.08,1791.16,1797.08,0.01316572
2022-01-07 00:30:00,1791.2,1800.08,1791.2,1794.02,1.97253264
2022-01-07 01:00:00,1794.02,1799.92,1794.02,1794.06,0.0297557
2022-01-07 01:30:00,1794.06,1799.46,1792.94,1798.11,0.4135736
2022-01-07 02:00:00,1792.93,1796.43,1792.52,1792.53,0.15526528
2022-01-07 02:30:00,1793.53,1796.58,1792.52,1796.58,0.69696682
2022-01-07 03:00:00,1792.52,1793.75,1792.52,1792.61,0.4957
2022-01-07 03:30:00,1792.61,1796.92,1790.0,1790.02,4.29843381
2022-01-07 04:00:00,1790.02,1795.05,1789.46,1789.64,2.0062
2022-01-07 04:30:00,1789.64,1797.5,1789.45,1793.99,1.4366776
2022-01-07 05:00:00,1793.99,1797.34,1790.15,1790.25,1.1000923
2022-01-07 05:30:00,1795.59,1795.59,1790.14,1795.52,0.03084661
2022-01-07 06:00:00,1795.51,1795.51,1789.5,1794.41,5.32855568
2022-01-07 06:30:00,1789.51,1795.49,1789.51,1794.11,0.06547284
2022-01-07 07:00:00,1793.15,1795.39,1789.5,1789.73,2.95976663
2022-01-07 07:30:00,1794.94,1799.0,1785.0,1790.17,6.69162394
2022-01-07 08:00:00,1790.18,1798.9,1786.53,1793.42,3.19087606
2022-01-07 08:30:00,1798.23,1799.0,1789.45,1794.0,2.30088112
2022-01-07 09:00:00,1794.0,1797.49,1789.64,1797.49,0.30288614
2022-01-07 09:30:00,1797.5,1799.96,1795.31,1799.22,0.36610757
2022-01-07 10:00:00,1799.22,1799.96,1794.18,1799.96,0.00466115
2022-01-07 10:30:00,1794.03,1799.96,1794.02,1799.96,0.01025234
2022-01-07 11:00:00,1799.96,1799.96,1795.51,1799.9,0.001
2022-01-07 11:30:00,1794.61,1799.96,1794.41,1794.41,0.24647784
2022-01-07 12:00:00,1794.68,1794.68,1794.42,1794.42,0.0053
2022-01-07 12:30:00,1799.91,1799.93,1792.93,1792.93,0.5981
2022-01-07 13:00:00,1792.93,1796.43,1790.5,1796.14,0.96829838
2022-01-07 13:30:00,1796.14,1796.19,1784.01,1795.19,7.3683
2022-01-07 14:00:00,1795.19,1800.08,1793.76,1800.08,6.80976249
2022-01-07 14:30:00,1800.08,1802.78,1795.57,1802.25,3.97606091
2022-01-07 15:00:00,1796.55,1797.61,1792.4,1797.61,2.055
2022-01-07 15:30:00,1792.46,1800.0,1785.92,1794.02,9.38665461
2022-01-07 16:00:00,1799.98,1800.31,1788.21,1800.31,6.73392383
2022-01-07 16:30:00,1800.31,1802.21,1794.74,1802.21,0.75717682
2022-01-07 17:00:00,1802.21,1802.21,1796.66,1802.19,0.04844319
2022-01-07 17:30:00,1796.76,1802.21,1796.71,1802.21,1.53264308
2022-01-07 18:00:00,1796.6,1802.21,1794.0,1800.87,2.81595946
2022-01-07 18:30:00,1795.61,1807.0,1795.61,1807.0,3.22601437
2022-01-07 19:00:00,1802.2,1805.0,1798.5,1804.97,1.74636756
2022-01-07 19:30:00,1799.24,1805.0,1798.81,1800.14,0.25290831
2022-01-07 20:00:00,1804.98,1804.99,1794.0,1796.73,3.7131
2022-01-07 20:30:00,1796.74,1801.95,1796.73,1801.95,0.7491
2022-01-07 21:00:00,1801.95,1801.95,1797.7,1801.95,0.0926441
2022-01-07 21:30:00,1797.09,1804.45,1797.09,1802.78,1.5296
2022-01-07 22:00:00,1800.47,1805.0,1799.28,1799.54,1.49936574
2022-01-07 22:30:00,1799.35,1802.72,1796.56,1796.92,1.86254162
2022-01-07 23:00:00,1802.56,1802.99,1796.56,1797.38,0.30844942
2022-01-07 23:30:00,1797.42,1808.27,1797.42,1802.53,2.9112
2022-01-08 00:00:00,1802.94,1807.46,1798.73,1806.6,1.73954952
2022-01-08 00:30:00,1806.99,1807.45,1801.02,1807.45,0.2415
2022-01-08 01:00:00,1807.45,1807.5,1803.0,1803.0,1.49582672
2022-01-08 01:30:00,1807.15,1807.26,1799.29,1805.58,0.42967973
2022-01-08 02:00:00,1799.31,1805.47,1799.2,1799.21,0.41442563
2022-01-08 02:30:00,1799.21,1804.18,1798.5,1804.16,0.48503714
2022-01-08 03:00:00,1798.52,1798.52,1798.36,1798.36,0.1077
2022-01-08 03:30:00,1798.22,1802.99,1797.51,1802.94,0.305
2022-01-08 04:00:00,1802.94,1802.99,1802.59,1802.59,0.3814
2022-01-08 04:30:00,1797.67,1802.58,1796.34,1796.67,2.181
2022-01-08 05:00:00,1802.5,1802.5,1802.44,1802.44,0.01294245
2022-01-08 05:30:00,1802.56,1802.56,1797.19,1797.19,0.0153
2022-01-08 06:00:00,1798.16,1802.43,1798.16,1802.42,0.00745888
2022-01-08 06:30:00,1797.28,1802.58,1796.82,1802.58,0.03854325
2022-01-08 07:00:00,1798.58,1802.79,1798.58,1800.23,0.3588
2022-01-08 07:30:00,1800.23,1802.99,1800.23,1802.99,0.0993
2022-01-08 08:00:00,1803.0,1805.0,1801.33,1801.33,3.2915
2022-01-08 08:30:00,1801.34,1804.23,1799.2,1804.23,0.024
2022-01-08 09:00:00,1802.99,1803.0,1799.36,1799.54,0.0975
2022-01-08 09:30:00,1802.96,1802.97,1799.49,1799.49,1.1048
2022-01-08 10:00:00,1799.2,1804.84,1799.2,1804.81,0.01415668
2022-01-08 10:30:00,1800.03,1802.43,1797.5,1802.43,0.33774251
2022-01-08 11:00:00,1797.52,1802.64,1797.11,1797.11,1.954
2022-01-08 11:30:00,1801.22,1801.22,1794.17,1794.17,41.0696
2022-01-08 12:00:00,1800.13,1800.13,1800.13,1800.13,0.012
